,mean,MCSE,q10,q50,q90,ESS,Rhat
"ypred[608,1]",0.001909208,0.041203744,-0.086660965,0.002008368,0.089788351,18974.21211,0.999897566
"ypred[609,1]",0.001615627,0.040833089,-0.087296371,0.001803441,0.086718442,19747.46541,0.999919882
"ypred[610,1]",0.001604606,0.041279935,-0.088735346,0.002061363,0.08895986,20087.07569,0.999933141
"ypred[611,1]",0.002204134,0.040733538,-0.085272871,0.002354794,0.089841033,19135.03592,0.99994258
"ypred[612,1]",0.002104382,0.040516153,-0.084964969,0.002206331,0.089722427,19694.76854,0.999861312
"ypred[613,1]",0.001398954,0.041034259,-0.088964965,0.001789821,0.088047896,19411.92772,0.999970801
"ypred[614,1]",0.001977046,0.040988961,-0.086240039,0.002285168,0.089235029,20233.64019,0.99994993
"ypred[615,1]",0.002128302,0.040950349,-0.08695455,0.002297618,0.088947021,19447.70228,0.999943413
"ypred[616,1]",0.002189071,0.040817079,-0.085828711,0.002140453,0.091208152,20109.98171,0.999914588
"ypred[617,1]",0.001794167,0.040143057,-0.084936513,0.00194731,0.087108972,20385.27784,0.99994715
"ypred[618,1]",0.001622069,0.040763796,-0.08568959,0.002082485,0.088134071,19244.76729,0.999938645
"ypred[619,1]",0.002383664,0.040634724,-0.083483842,0.002585699,0.089251785,19859.51837,1.000343328
"ypred[620,1]",0.00139658,0.040871568,-0.086784314,0.00154629,0.087425201,20399.18386,0.99991296
"ypred[621,1]",0.002089979,0.040416302,-0.085552281,0.002170921,0.088935564,19982.84046,0.999949695
"ypred[622,1]",0.001896252,0.041232881,-0.086859254,0.002039494,0.090577359,20333.98689,0.999946842
"ypred[623,1]",0.001807376,0.040836983,-0.088233506,0.002036708,0.086837112,19628.84011,0.999864583
"ypred[624,1]",0.002078087,0.041466426,-0.088773138,0.002438751,0.087581134,20361.7031,0.999992601
"ypred[625,1]",0.002114368,0.041377823,-0.086110297,0.002249451,0.091688122,19727.05883,0.999827103
"ypred[626,1]",0.001560932,0.041087767,-0.086735085,0.001795261,0.089185688,19781.89879,0.999890519
"ypred[627,1]",0.002299195,0.040447199,-0.083002926,0.002137367,0.089115146,20071.688,1.000031172
"ypred[628,1]",0.002362559,0.040738464,-0.085592663,0.002091115,0.088475746,19337.16634,0.999995012
"ypred[629,1]",0.001904415,0.041044167,-0.085866884,0.001832203,0.089366631,20083.34128,1.000045683
"ypred[630,1]",0.002270426,0.040814727,-0.085025045,0.002412737,0.089480309,19058.93412,1.000031252
"ypred[631,1]",0.002156948,0.040695604,-0.0850753,0.0020556,0.090299459,19972.94327,1.000121945
"ypred[632,1]",0.002184908,0.040885237,-0.083992328,0.002219609,0.09172219,19172.23415,1.00012983
"ypred[633,1]",0.001952068,0.041451616,-0.089228568,0.002090614,0.09075507,20343.68225,1.000073647
"ypred[634,1]",0.001655346,0.041228842,-0.088238383,0.001455348,0.089645479,19357.82215,0.999847857
"ypred[635,1]",0.001768957,0.041672276,-0.088328881,0.001843541,0.090082067,19872.0969,0.999986954
"ypred[636,1]",0.00189297,0.040638709,-0.084886795,0.002387332,0.086874309,20409.45623,1.000089292
"ypred[637,1]",0.002139903,0.041105565,-0.087869504,0.00239408,0.088778716,18669.00469,0.99989408
"ypred[638,1]",0.001799744,0.040340476,-0.086373157,0.002070934,0.086716324,19915.30192,1.00000304
"ypred[639,1]",0.00159794,0.041181101,-0.088086175,0.002004805,0.087262961,20328.56893,0.999894569
"ypred[640,1]",0.002274925,0.041056047,-0.086854594,0.002739091,0.089193355,19788.50135,0.999978971
"ypred[641,1]",0.002166469,0.041173965,-0.088696674,0.002516788,0.090005506,20573.19001,0.999897344
"ypred[642,1]",0.002189277,0.040427637,-0.085182173,0.002523949,0.088613556,19921.20839,0.999964301
"ypred[643,1]",0.001755432,0.040857767,-0.085527963,0.002185393,0.088567872,20164.3851,0.999983648
"ypred[644,1]",0.002067553,0.041517399,-0.089176579,0.002101965,0.091045261,19222.21127,0.999959727
"ypred[645,1]",0.001676663,0.041345595,-0.087927954,0.002178934,0.089640318,20713.30438,0.999875193
"ypred[646,1]",0.001443485,0.041213768,-0.0897115,0.001882196,0.089133647,20231.67785,0.999919961
"ypred[647,1]",0.00187219,0.040960178,-0.086828587,0.002278659,0.088619109,19921.19992,0.999884022
"ypred[648,1]",0.00161796,0.041441547,-0.088126569,0.001451957,0.088833428,19357.50323,1.000214999
"ypred[649,1]",0.002193408,0.041049911,-0.086374017,0.002326236,0.088934824,19985.49865,1.000018087
"ypred[650,1]",0.001983306,0.041270245,-0.089030818,0.002297725,0.089465545,19099.34722,0.999933086
"ypred[651,1]",0.001699715,0.040916512,-0.085438244,0.001823112,0.089253261,20161.41319,1.000156506
"ypred[652,1]",0.001797477,0.041039287,-0.087853067,0.002179562,0.089415175,19797.25872,1.000131491
"ypred[653,1]",0.001881445,0.040849944,-0.085543835,0.002004716,0.08992055,20193.07291,0.999887347
"ypred[654,1]",0.002326074,0.040961483,-0.086180727,0.002349601,0.09008115,19976.73603,0.99990602
"ypred[655,1]",0.001867295,0.041338779,-0.088825684,0.002157389,0.087898122,20080.2209,0.999968609
"ypred[656,1]",0.002007493,0.040889936,-0.087773913,0.002431839,0.087753279,20116.64004,0.999954666
"ypred[657,1]",0.002212393,0.040750468,-0.085521715,0.002518898,0.089983762,20014.24152,1.0000839
"ypred[658,1]",0.002021719,0.040641667,-0.085857889,0.002186304,0.088541555,19955.27958,0.999956992
"ypred[659,1]",0.002328941,0.040860972,-0.084197468,0.002468624,0.090019612,20197.77923,1.000210007
"ypred[660,1]",0.002190552,0.040858453,-0.085888096,0.002275497,0.090283579,20059.27507,1.000055735
"ypred[661,1]",0.002256642,0.041260613,-0.087945314,0.002522767,0.091122356,20136.78551,1.000054002
"ypred[662,1]",0.001836084,0.040575981,-0.085987271,0.001867184,0.086414952,19877.54086,0.99994347
"ypred[663,1]",0.001729906,0.04111907,-0.089777152,0.002159169,0.088081518,19457.92804,0.999934549
"ypred[664,1]",0.002098188,0.04062573,-0.086231472,0.002013489,0.087733121,19887.0017,1.000211284
"ypred[665,1]",0.001988553,0.041094536,-0.087462371,0.002382468,0.088778338,19941.94017,0.999997268
"ypred[666,1]",0.001580865,0.041125602,-0.08832483,0.002046805,0.087951597,20142.12671,1.000266055
"ypred[667,1]",0.002171874,0.041389252,-0.087238378,0.0022429,0.089932068,19844.22309,1.000011371
"ypred[668,1]",0.002009065,0.040783885,-0.086901173,0.002332717,0.088720594,19551.81472,1.000056141
"ypred[669,1]",0.002424695,0.040619921,-0.083276597,0.002398376,0.089304128,19946.84077,0.999910414
"ypred[670,1]",0.002201306,0.04074143,-0.085070525,0.002377015,0.090082075,20114.91305,0.999864888
"ypred[671,1]",0.002189718,0.040626384,-0.085558256,0.002187713,0.08789905,20081.60933,0.999982278
"ypred[672,1]",0.001966413,0.041071486,-0.087545038,0.00188338,0.089383289,19767.30735,0.999934408
"ypred[673,1]",0.002332747,0.040806693,-0.086389788,0.002630189,0.089322359,19959.22368,1.000184814
"ypred[674,1]",0.001979755,0.041148775,-0.087036748,0.001992764,0.090364498,20529.31706,0.999965629
"ypred[675,1]",0.002077323,0.041400751,-0.087010569,0.002118686,0.08943242,20522.86386,0.999949106
"ypred[676,1]",0.001648527,0.0406118,-0.085838902,0.001981794,0.088041734,19605.59349,0.999911426
"ypred[677,1]",0.001819408,0.040431513,-0.085561893,0.002114767,0.086405586,20295.27631,0.999902605
"ypred[678,1]",0.002527773,0.041009973,-0.086397041,0.002511078,0.089596702,20062.54705,0.999898717
"ypred[679,1]",0.002001247,0.040736674,-0.087175878,0.002214695,0.0888704,20070.69266,0.999947149
"ypred[680,1]",0.001734771,0.04108384,-0.086193428,0.001856471,0.089379858,19709.27453,0.999870696
"ypred[681,1]",0.002087053,0.04080649,-0.083785034,0.001979924,0.090582586,20083.18541,0.999967768
"ypred[682,1]",0.001884816,0.041039806,-0.08600424,0.002157924,0.089697839,18470.55101,0.999923439
"ypred[683,1]",0.001668113,0.040969165,-0.088206483,0.002025709,0.08955703,20035.33345,1.00003678
"ypred[684,1]",0.001839724,0.041216565,-0.087404877,0.002246209,0.087712325,20006.88329,0.999908193
"ypred[685,1]",0.002423452,0.041365694,-0.086162206,0.002421258,0.091321792,20163.04136,0.99985003
"ypred[686,1]",0.00225641,0.041099486,-0.086671313,0.002570865,0.089069081,19415.1372,1.000139907
"ypred[687,1]",0.001911093,0.04094256,-0.087095929,0.002206889,0.087892414,19796.52492,1.000048083
"ypred[688,1]",0.00219617,0.040352123,-0.082439791,0.00220214,0.088688521,19641.33626,1.000052415
"ypred[689,1]",0.001467551,0.040650961,-0.08743423,0.001485721,0.088786718,19396.88205,1.000037548
"ypred[690,1]",0.00197312,0.041615981,-0.087524323,0.002208801,0.092373298,19852.01449,0.999925655
"ypred[691,1]",0.001883554,0.040734892,-0.086876445,0.002349698,0.08825029,19699.76376,0.999945954
"ypred[692,1]",0.001646582,0.04079048,-0.087665428,0.001985897,0.087214041,19452.26712,1.000080851
"ypred[693,1]",0.001965472,0.040666962,-0.084185589,0.001766623,0.086104922,20403.53766,0.999857432
"ypred[694,1]",0.001675435,0.040798804,-0.087177167,0.002011791,0.087318108,18281.95611,0.999974434
"ypred[695,1]",0.002342481,0.041623843,-0.086397636,0.002891041,0.090849607,20130.19026,1.000013848
"ypred[696,1]",0.00182813,0.040871324,-0.086560451,0.002208492,0.08801697,20615.33068,0.999922531
"ypred[697,1]",0.001942499,0.040389499,-0.083875007,0.001910075,0.088651999,20160.93682,0.999986366
"ypred[698,1]",0.001837458,0.040691635,-0.085453438,0.001936859,0.088380561,20482.7884,1.000041656
"ypred[699,1]",0.001846678,0.040745127,-0.087933139,0.0023346,0.089316684,19509.05447,0.999872391
"ypred[700,1]",0.001367174,0.040601839,-0.085716298,0.001637109,0.086984311,18437.2362,1.000194788
"ypred[701,1]",0.001918802,0.040868575,-0.087006105,0.001956566,0.088030506,20370.04619,0.999965964
"ypred[702,1]",0.001892432,0.040515436,-0.086117461,0.00216217,0.08863399,19918.79765,0.999873695
"ypred[703,1]",0.00162095,0.040918437,-0.08858699,0.002306833,0.087614505,18628.07272,1.00019403
"ypred[704,1]",0.001760059,0.040923951,-0.086618392,0.00187877,0.089617718,20131.03826,0.999897027
"ypred[705,1]",0.001837027,0.040888423,-0.087116211,0.002084959,0.087665273,19837.04845,0.999864036
"ypred[706,1]",0.002143378,0.040791692,-0.085196739,0.002290496,0.089697194,20285.68676,1.000045065
"ypred[707,1]",0.00178373,0.041017805,-0.08895853,0.002312196,0.087723733,19158.70649,1.000054011
"ypred[708,1]",0.001565238,0.040895231,-0.0879463,0.002133431,0.087093831,19619.23129,0.999977981
"ypred[709,1]",0.001806746,0.040643721,-0.086278101,0.002377666,0.087463932,19294.09495,0.999942581
"ypred[710,1]",0.0014169,0.041346712,-0.087944582,0.001735869,0.086109592,19939.12816,0.9999316
"ypred[711,1]",0.002262192,0.040678846,-0.083019599,0.002372846,0.088720923,19186.58705,1.000013376
"ypred[712,1]",0.00203916,0.041411713,-0.088334592,0.001873808,0.090627708,20126.80047,1.000007975
"ypred[713,1]",0.002017389,0.040873402,-0.084350237,0.001897492,0.089322052,20305.67003,0.999904531
"ypred[714,1]",0.002014387,0.040990871,-0.087168058,0.002390846,0.087592442,19298.27416,0.99992796
"ypred[715,1]",0.002397881,0.040892744,-0.085930273,0.002466505,0.089306225,19639.27553,1.000360294
"ypred[716,1]",0.002220739,0.041098457,-0.085361991,0.002474542,0.090812716,19829.09517,1.000063584
"ypred[717,1]",0.001724279,0.041042316,-0.087474061,0.002018399,0.089579136,18530.52247,0.999974993
"ypred[718,1]",0.001922973,0.040352868,-0.086529393,0.002419683,0.086693851,18916.79412,1.000171169
"ypred[719,1]",0.001861801,0.040498291,-0.085458333,0.002172894,0.085852286,19762.27341,0.999921968
"ypred[720,1]",0.00190703,0.041544809,-0.087665746,0.001945201,0.090156374,20046.34181,1.000029027
"ypred[721,1]",0.00226832,0.04138644,-0.086178792,0.002397393,0.090847852,18817.04359,0.999953575
"ypred[722,1]",0.001899339,0.040828549,-0.08708065,0.00196022,0.087389318,20218.68076,1.00004944
"ypred[723,1]",0.001904635,0.040684236,-0.085071279,0.002008975,0.088725266,20600.83061,0.999876687
"ypred[724,1]",0.002275323,0.041163274,-0.087283857,0.002459908,0.08914478,19610.67769,1.000030651
"ypred[725,1]",0.002179856,0.041421599,-0.088274675,0.002029349,0.08989268,19865.20579,0.999947798
"ypred[726,1]",0.001702864,0.04038667,-0.08556794,0.002180058,0.08633073,19635.66078,0.999969638
"ypred[727,1]",0.00191712,0.040729634,-0.086243234,0.002175796,0.088958497,19475.30291,0.999921825
"ypred[728,1]",0.001979063,0.040675982,-0.08689414,0.002338022,0.088150685,19776.66811,0.999986062
"ypred[729,1]",0.001945416,0.04100777,-0.087361895,0.002368274,0.088659456,19209.41703,1.000272948
"ypred[730,1]",0.001859244,0.040792405,-0.085236064,0.001883334,0.089561994,19775.99154,0.99999123
"ypred[731,1]",0.001945154,0.040764218,-0.087747047,0.002508609,0.086506159,19134.68281,0.999988026
"ypred[732,1]",0.001376076,0.041091807,-0.088105374,0.001891343,0.086986285,19596.26079,0.999892358
"ypred[733,1]",0.002015843,0.041046412,-0.086734086,0.002334329,0.089794976,19349.09661,1.000074439
"ypred[734,1]",0.002433477,0.040348717,-0.082657851,0.002669912,0.087883359,19140.56576,0.99998477
"ypred[735,1]",0.001999496,0.040457167,-0.083359788,0.002140714,0.088781472,20318.76229,1.000011575
"ypred[736,1]",0.001776705,0.041316092,-0.08904783,0.002371139,0.089392749,19932.44882,0.999948629
"ypred[737,1]",0.001819852,0.040601011,-0.088069408,0.002087934,0.087986428,18951.78092,0.999924183
"ypred[738,1]",0.002453296,0.040491158,-0.084894975,0.002338792,0.08941553,19730.34951,1.000161909
"ypred[739,1]",0.001956727,0.040779388,-0.086592239,0.002069752,0.087418836,20172.78716,0.999994302
"ypred[740,1]",0.002007512,0.040927714,-0.086956265,0.002601313,0.087966998,19988.7053,0.999945217
"ypred[741,1]",0.002371401,0.040992196,-0.085015429,0.002043051,0.092067029,19691.08675,0.999959315
"ypred[742,1]",0.002309093,0.040800502,-0.085097487,0.002314975,0.088443101,20581.88621,0.999977256
"ypred[743,1]",0.001940268,0.040731753,-0.086231099,0.001761413,0.088356106,20255.40515,0.999846714
"ypred[744,1]",0.002028146,0.041107353,-0.088798888,0.002155704,0.089512413,19673.2157,1.000152818
"ypred[745,1]",0.001819215,0.041049189,-0.087309422,0.002027667,0.087640713,19699.06844,1.000003791
"ypred[746,1]",0.001876027,0.040706909,-0.087220133,0.002239389,0.087884333,20016.21307,1.000160794
"ypred[747,1]",0.00238335,0.041199879,-0.086699782,0.002496134,0.090825758,19987.78725,0.999949498
"ypred[748,1]",0.002012242,0.040721562,-0.084466826,0.002098121,0.089072976,18927.09204,1.000181949
"ypred[749,1]",0.001943012,0.04078452,-0.084592369,0.002087338,0.088993272,19463.47699,1.000039709
"ypred[750,1]",0.002047892,0.041281014,-0.088336429,0.002435705,0.090584835,19823.5439,0.99997844
"ypred[751,1]",0.001893502,0.040822924,-0.087342333,0.002180228,0.088294057,20007.4924,1.000059055
"ypred[752,1]",0.001541453,0.040903683,-0.085753226,0.00184651,0.087606899,19781.69326,1.000162241
"ypred[753,1]",0.002028516,0.04056435,-0.084876184,0.001894125,0.08889476,19809.34548,0.999856391
"ypred[754,1]",0.002439333,0.040870906,-0.086486389,0.002600099,0.088406136,19687.2325,0.999941209
"ypred[755,1]",0.001672483,0.040558606,-0.086641356,0.001880163,0.086734862,19880.81973,1.000312557
"ypred[756,1]",0.002178195,0.040504041,-0.08721564,0.002646064,0.08749367,19986.00177,0.999883943
"ypred[757,1]",0.001646403,0.041149708,-0.087251594,0.002148915,0.088210954,19421.94848,0.999950698
"ypred[758,1]",0.001961748,0.041103779,-0.087187244,0.002125162,0.089197169,19626.0935,0.999873664
"ypred[759,1]",0.001884887,0.041203956,-0.088480388,0.002236645,0.087543596,19615.10579,1.000251511
"ypred[760,1]",0.001979636,0.040588123,-0.084256036,0.001870456,0.089090634,19107.25178,0.999980686
"ypred[761,1]",0.00212964,0.041259826,-0.088383304,0.002320572,0.089473057,20272.51105,1.000212835
"ypred[762,1]",0.001750722,0.041035044,-0.087563767,0.002108282,0.087928778,19547.66583,0.999864695
"ypred[763,1]",0.001872146,0.040882883,-0.087346549,0.002435812,0.089750534,19720.95057,0.999897071
"ypred[764,1]",0.00228293,0.040888719,-0.085588787,0.002427592,0.08882325,20236.43804,0.999877571
"ypred[765,1]",0.002019834,0.040543048,-0.084731868,0.002395228,0.087327272,19372.63046,1.000169264
"ypred[766,1]",0.002116181,0.040851015,-0.086168016,0.002051003,0.08990736,20082.73661,1.000131662
"ypred[767,1]",0.001997691,0.040705736,-0.085928607,0.002374208,0.086600045,19331.15656,1.000152985
"ypred[768,1]",0.001858019,0.040347043,-0.086434397,0.002107215,0.088153341,19052.57924,0.999997612
"ypred[769,1]",0.001450889,0.040881315,-0.088740555,0.001842261,0.088065888,20016.54131,0.999945926
"ypred[770,1]",0.002124879,0.040885028,-0.086722334,0.002346481,0.08985974,20336.4919,0.999936104
"ypred[771,1]",0.001796223,0.041229981,-0.087399323,0.002003318,0.089083854,19571.3947,0.999994385
"ypred[772,1]",0.002031706,0.040961396,-0.085707572,0.001910003,0.090167388,19470.67303,1.000173988
"ypred[773,1]",0.001853229,0.040769031,-0.086459648,0.002088658,0.088330937,19241.21701,0.999976523
"ypred[774,1]",0.002068626,0.040416736,-0.08354989,0.002413066,0.088265639,20059.38775,1.000076462
"ypred[775,1]",0.001816582,0.040720001,-0.085832426,0.002002822,0.0885152,19491.13844,0.99983339
"ypred[776,1]",0.001964853,0.041206663,-0.086580448,0.002014517,0.088658155,19615.55284,0.999986918
"ypred[777,1]",0.002175434,0.041339152,-0.086661844,0.002289258,0.091599556,19254.5441,1.000175495
"ypred[778,1]",0.001642469,0.041240552,-0.088001568,0.002130943,0.08885231,20116.66277,0.999878624
"ypred[779,1]",0.002282626,0.040999273,-0.087069421,0.002219305,0.090043069,19975.90524,1.000076271
"ypred[780,1]",0.002066743,0.040767813,-0.086501399,0.002312933,0.088198073,19861.47219,0.99994212
"ypred[781,1]",0.002343713,0.040594331,-0.086728806,0.002384258,0.087523533,20331.97234,0.999922128
"ypred[782,1]",0.002244768,0.040718832,-0.084822129,0.002388343,0.090198344,19765.89203,0.999837074
"ypred[783,1]",0.001447045,0.041081336,-0.086882118,0.001430625,0.089828884,20231.12747,1.000297465
"ypred[784,1]",0.001978017,0.040733412,-0.085713614,0.002384622,0.087001298,19537.66311,0.999876686
"ypred[785,1]",0.001809214,0.041235908,-0.088320652,0.00209597,0.089328973,20076.66167,0.999971025
"ypred[786,1]",0.001888327,0.041047391,-0.085476135,0.002075714,0.088766421,19975.71195,0.99986217
"ypred[787,1]",0.002015005,0.04090612,-0.085610496,0.002270784,0.087672023,19423.87602,0.999919395
"ypred[788,1]",0.002093097,0.040763852,-0.086751612,0.001976046,0.08827898,20144.72036,0.999875957
"ypred[789,1]",0.00193445,0.040737854,-0.085350407,0.002285581,0.08861697,20573.7158,0.999918546
"ypred[790,1]",0.00212963,0.04072498,-0.086994862,0.002069316,0.090779356,19671.80455,0.999956627
"ypred[791,1]",0.002082444,0.040433068,-0.085679913,0.002103386,0.088140028,20075.58027,0.999994102
"ypred[792,1]",0.002591871,0.040122418,-0.084124465,0.003139285,0.086674699,20059.54898,0.999922722
"ypred[793,1]",0.002301182,0.040935391,-0.083995703,0.002151502,0.09034168,19754.84149,1.000103846
"ypred[794,1]",0.001804276,0.040548585,-0.086641268,0.002277115,0.086980497,19887.05815,1.000029337
"ypred[795,1]",0.001760362,0.04055878,-0.085154927,0.002235394,0.086697045,19959.18658,0.99998316
"ypred[796,1]",0.002016982,0.040486216,-0.084253383,0.002215214,0.089425039,19460.84523,1.000063007
"ypred[797,1]",0.002238057,0.040689377,-0.084886406,0.002321669,0.089525598,20052.60605,0.999912614
"ypred[798,1]",0.001493182,0.040653104,-0.087645725,0.002347949,0.084849918,20149.11436,0.999895746
"ypred[799,1]",0.001776969,0.040334511,-0.086157814,0.002119692,0.086755562,19863.80781,0.999951294
"ypred[800,1]",0.001971873,0.040528376,-0.084681621,0.002168185,0.087677567,21032.99552,1.000373488
"ypred[801,1]",0.001489583,0.0409278,-0.08780173,0.002125822,0.08844429,19713.50005,0.999891264
"ypred[802,1]",0.001464785,0.040737703,-0.086182392,0.002064691,0.085267122,20268.34672,0.99992207
"ypred[803,1]",0.001990149,0.041273809,-0.08916447,0.002141711,0.089642302,19922.42022,1.000193147
"ypred[804,1]",0.001944347,0.041024956,-0.085737946,0.002024536,0.088806069,19776.32288,0.999948717
"ypred[805,1]",0.001761421,0.041076429,-0.086345466,0.002172967,0.089851915,19964.62539,1.000036873
"ypred[806,1]",0.002094551,0.040336584,-0.08473069,0.002092856,0.086680128,17680.87019,0.999942558
"ypred[807,1]",0.000997529,0.041042529,-0.088696342,0.001459512,0.087391166,20097.51308,0.99996574
"ypred[808,1]",0.002271709,0.040881978,-0.085058807,0.00227774,0.090803004,20110.3155,0.999835962
"ypred[809,1]",0.001996823,0.040877513,-0.085488802,0.00223228,0.090369478,20324.00954,0.999951686
"ypred[810,1]",0.001711053,0.040989141,-0.085825316,0.001956912,0.088813781,19340.57951,1.000175542
"ypred[811,1]",0.001726508,0.04087979,-0.088354889,0.001824884,0.086500399,19215.9383,1.000027283
"ypred[812,1]",0.002116513,0.040974383,-0.086163722,0.001859598,0.090153196,19577.23687,0.999843037
"ypred[813,1]",0.002485133,0.040337703,-0.082122503,0.002378802,0.089849754,20251.02492,0.99993559
"ypred[814,1]",0.001589843,0.040853473,-0.087516162,0.001909791,0.088529278,20324.41764,0.999970547
"ypred[815,1]",0.001975866,0.040480458,-0.084106416,0.001951954,0.089364117,20004.48024,0.999968035
"ypred[816,1]",0.001941791,0.040698951,-0.084433312,0.001746909,0.089767318,19089.90667,1.000081738
"ypred[817,1]",0.002158958,0.040612169,-0.085780535,0.002346021,0.087583322,20244.25096,0.999947769
"ypred[818,1]",0.002038021,0.040916145,-0.086339556,0.001730864,0.087613356,19655.93976,0.999957169
"ypred[819,1]",0.001780422,0.040713343,-0.08664177,0.002023444,0.089485195,19516.45679,0.999888501
"ypred[820,1]",0.002043865,0.040737373,-0.084926631,0.002317554,0.088480578,20154.44222,0.999988186
"ypred[821,1]",0.001787686,0.040555952,-0.087016777,0.00208775,0.085489505,20267.39263,0.999886242
"ypred[822,1]",0.001981729,0.041150763,-0.086880402,0.002458762,0.0902447,19743.18519,0.999846772
"ypred[823,1]",0.001925327,0.040743142,-0.086070222,0.002280298,0.088689614,19914.03365,1.000072481
"ypred[824,1]",0.002021501,0.041298608,-0.086710741,0.001968082,0.089208862,18872.12622,1.00010147
"ypred[825,1]",0.001962313,0.041279638,-0.087514784,0.00223749,0.089392707,20069.10393,1.000055905
"ypred[826,1]",0.001656498,0.040752964,-0.086871962,0.001614516,0.087369241,19932.89655,1.000106762
"ypred[827,1]",0.002174113,0.041422021,-0.086350735,0.002324435,0.089023923,19754.05478,0.999977924
"ypred[828,1]",0.001925823,0.041114141,-0.085939517,0.002307761,0.088677732,19649.29535,0.999918457
"ypred[829,1]",0.001971318,0.041151086,-0.088203749,0.002396782,0.089354334,20272.11785,1.000329973
"ypred[830,1]",0.001964561,0.040684414,-0.08654541,0.002589257,0.085592882,19776.18563,1.000105122
"ypred[831,1]",0.0024586,0.041113618,-0.087431216,0.002626859,0.08925762,19825.57611,1.000112199
"ypred[832,1]",0.001965449,0.040999702,-0.08624793,0.002158883,0.087548165,20114.61027,0.999904821
"ypred[833,1]",0.001907004,0.041008156,-0.0867241,0.001880052,0.088193339,19889.72158,0.999856966
"ypred[834,1]",0.002256114,0.041285535,-0.085796192,0.002166058,0.090698057,19588.8708,0.999914443
"ypred[835,1]",0.00222908,0.040852648,-0.087894688,0.00226295,0.088754121,19649.26171,1.000105231
"ypred[836,1]",0.00205306,0.041290385,-0.087030559,0.002222314,0.090443418,20236.6282,1.000256884
"ypred[837,1]",0.001944102,0.040750931,-0.087440346,0.002394012,0.08716094,19525.18756,1.000007675
"ypred[838,1]",0.001792513,0.040870828,-0.087157092,0.001990836,0.086402678,20258.63406,0.999891664
"ypred[839,1]",0.00200316,0.041322206,-0.086973972,0.002257593,0.088624558,20013.57549,0.999911357
"ypred[840,1]",0.001466371,0.040688765,-0.086459504,0.001976242,0.086767429,20194.75018,0.999904866
"ypred[841,1]",0.002362526,0.0408456,-0.085020827,0.002390512,0.088961645,19761.40877,1.000036864
"ypred[842,1]",0.001789343,0.041084375,-0.08758219,0.002164123,0.089184126,20214.23499,1.000181688
"ypred[843,1]",0.001738748,0.04118362,-0.087233044,0.002261243,0.08897224,19783.80029,0.999968748
"ypred[844,1]",0.002057576,0.04072627,-0.086317495,0.002045074,0.088507821,19824.56462,0.999925742
"ypred[845,1]",0.00181488,0.04074645,-0.085677675,0.002198958,0.087953025,20125.81856,0.999874557
"ypred[846,1]",0.002213413,0.041074479,-0.08605758,0.002305682,0.089810345,20167.63011,0.999937658
"ypred[847,1]",0.002500923,0.04086789,-0.086488291,0.002511025,0.090118582,19703.41388,1.00003927
"ypred[848,1]",0.00185822,0.04122523,-0.088608674,0.00223573,0.089067913,20062.56169,0.999879067
"ypred[849,1]",0.001785469,0.041015059,-0.086266834,0.001864524,0.089037083,19331.45659,0.999865116
"ypred[850,1]",0.002237016,0.041155107,-0.087706522,0.00218969,0.089903041,19019.98362,0.999855944
"ypred[851,1]",0.001591309,0.040564683,-0.085778952,0.002025724,0.086643815,20108.36391,1.000017965
"ypred[852,1]",0.001951941,0.041295879,-0.087153406,0.002118229,0.090637656,20285.06384,1.000368224
"ypred[853,1]",0.0022705,0.041324829,-0.085514398,0.002270155,0.091508799,19425.78178,1.000151598
"ypred[854,1]",0.001429321,0.041579569,-0.091225546,0.001963596,0.088499784,19801.33638,1.000161599
"ypred[855,1]",0.002291383,0.041006461,-0.086129699,0.002241798,0.089636173,19888.21386,0.999929156
"ypred[856,1]",0.002227474,0.04101496,-0.086199025,0.002485647,0.090390968,19641.19221,0.999948659
"ypred[857,1]",0.002014297,0.040747934,-0.085641275,0.002313483,0.087652746,20162.60998,0.999877358
"ypred[858,1]",0.00219096,0.040132917,-0.083238432,0.002529447,0.086892567,20093.72666,1.0000259
"ypred[859,1]",0.00164053,0.041476423,-0.089179072,0.001816074,0.089507137,20074.49152,0.999901008
"ypred[860,1]",0.002490066,0.041146031,-0.086976465,0.002618822,0.089754838,20129.50941,0.99987161
"ypred[861,1]",0.002273526,0.040646082,-0.084642162,0.002486923,0.088727806,20003.96798,1.000286469
"ypred[862,1]",0.001809015,0.040993849,-0.087666623,0.002108756,0.087464446,20061.80362,0.999933495
"ypred[863,1]",0.001960125,0.041077984,-0.087067261,0.002402858,0.088127865,19958.97412,0.999971351
"ypred[864,1]",0.002056561,0.040908723,-0.087324916,0.002139523,0.086045912,20084.57632,0.999922114
"ypred[865,1]",0.002253336,0.041040625,-0.086718148,0.002514052,0.090637535,19667.06,1.000076129
"ypred[866,1]",0.0017664,0.041255441,-0.088126802,0.001928954,0.089925309,20006.99583,1.000053596
"ypred[867,1]",0.001935475,0.040786286,-0.087368424,0.001868114,0.087716147,19715.48121,1.000128533
"ypred[868,1]",0.001999554,0.040975805,-0.085505301,0.002347884,0.089057081,20102.66938,0.999912919
"ypred[869,1]",0.001829517,0.041095895,-0.086298943,0.001966057,0.090047062,19859.85617,0.999981214
"ypred[870,1]",0.001958331,0.041194954,-0.087079444,0.001819696,0.088986717,19587.81134,0.999857779
