"","mean","MCSE","q10","q50","q90","ESS","Rhat"
"ypred[817,1]",0.0015099909459176,0.0202922227187636,-0.0432233374500751,0.00183646958096414,0.0426055684008793,19772.7084679962,1.00000579185223
"ypred[818,1]",0.00112817334318228,0.0203140977733815,-0.04436587740721,0.00162504236893089,0.0418144770941412,19692.9862814337,0.999889946127277
"ypred[819,1]",0.00122994795187787,0.0204894037077035,-0.0444899969770417,0.00169480758065634,0.0427437001822344,18802.0510627607,1.00004402499449
"ypred[820,1]",0.00118236815995744,0.0206412759314271,-0.0448722175042496,0.00173411835789301,0.0423136045005872,20052.79217034,0.999882788684198
"ypred[821,1]",0.00148712195306816,0.0203230423503883,-0.0444560801913643,0.00194910742288674,0.0422014217151726,20320.212746608,0.999867522052386
"ypred[822,1]",0.00112224979690576,0.0204253461889439,-0.0453698156817115,0.00159205032971515,0.0415146012633907,20019.5668782063,0.999986040007619
"ypred[823,1]",0.00115286508250835,0.0201274365345791,-0.0435395846060218,0.00174297680478379,0.0406751092535305,20513.2604384942,1.00004009157577
"ypred[824,1]",0.0014311547800465,0.0200909947892254,-0.0439412818750303,0.0019502891504924,0.0408724341747702,20018.5311538185,0.999878887800645
"ypred[825,1]",0.00118698225529184,0.0202703076396094,-0.0438183841215242,0.00167013271872325,0.0421307056877546,19293.8668510875,0.999918144959863
"ypred[826,1]",0.00134140808207158,0.0203649499018428,-0.0432160545758406,0.001881829448434,0.0421401044238959,20088.1912525234,1.00002960880032
"ypred[827,1]",0.00121218107292245,0.0201242756128856,-0.0436536353294255,0.00176568476171622,0.0404230241075494,20158.5691316133,1.00026546273908
"ypred[828,1]",0.00147275943189254,0.0204641524316335,-0.0441966525554907,0.00181505930361033,0.0421787681375263,19844.4834445985,0.999864108398378
"ypred[829,1]",0.0014029476398976,0.0204979398525004,-0.0436221734291422,0.00175280113869059,0.0440789972368425,20817.0872881492,0.999967501570461
"ypred[830,1]",0.00148616175443491,0.0204481758960473,-0.0426724699039975,0.00182062660517904,0.0429383630755229,20278.1376506161,1.00001186526181
"ypred[831,1]",0.00132712805484605,0.0204277630040504,-0.0450772055742226,0.00197240496107411,0.0427547210028463,19104.1629277782,1.00002567310674
"ypred[832,1]",0.00124014264469754,0.0202465469106506,-0.044191572274768,0.0017481010427735,0.0422778877553023,20247.4153160788,1.00001887864146
"ypred[833,1]",0.00134567205934587,0.0202448830856909,-0.0434899014787807,0.00177086023989417,0.0427985362651804,19545.7261713836,1.00002573798491
"ypred[834,1]",0.00118798086527739,0.0202224899681395,-0.0436967838410393,0.00173957880329754,0.0424421661397855,19927.1505701138,0.999970751776136
"ypred[835,1]",0.00147584780262257,0.0205813248111651,-0.0433498977420823,0.00178670957860252,0.0437869804865413,20323.773044117,0.999942723280329
"ypred[836,1]",0.00134575651147825,0.0200930497052077,-0.0432264501955369,0.0019894724465247,0.0414515167962238,20214.1201807784,0.999873548029166
"ypred[837,1]",0.00162691720033411,0.0203194979336475,-0.043579020072441,0.00190683094725653,0.0433637347693426,19561.7298394399,1.00014522848872
"ypred[838,1]",0.00139861600089158,0.0202046728966881,-0.0441250211334268,0.00199622796091518,0.041749712775279,19534.8179203468,0.999962313055773
"ypred[839,1]",0.00132268315226982,0.0202173393016076,-0.0436642039694796,0.00188138052535872,0.0417259216247712,20345.9027840619,1.00004284336421
"ypred[840,1]",0.00103543310950653,0.0204348284475901,-0.0441386165933009,0.00168262946437638,0.0410965946262297,19836.061341515,0.999899284849937
"ypred[841,1]",0.00118628362206268,0.0202822631636501,-0.0442119387024761,0.0016747022261203,0.0420254952590914,20123.1503709366,0.999951860357874
"ypred[842,1]",0.00111801144380213,0.0204014075404564,-0.044622102329298,0.00162571496651754,0.0417330166509901,19640.7258878408,0.999977581900073
"ypred[843,1]",0.0013053377516854,0.02023493381039,-0.0436379109823458,0.00189598134805629,0.0418725063344666,19941.4788129394,0.999979507273338
"ypred[844,1]",0.00133554349127154,0.0204210679564243,-0.0437428167249826,0.00193268337282364,0.041602476158074,20193.3553378297,0.999955972904512
"ypred[845,1]",0.000939416126285559,0.0206762515901579,-0.0453576704535292,0.00149069710131923,0.042370003507798,19670.5013769199,0.999977597670804
"ypred[846,1]",0.00129454210279966,0.0203183875302002,-0.0433109739814018,0.0018279641932852,0.0423396460153134,19737.7606275875,0.99996790682642
"ypred[847,1]",0.00121790147662569,0.0206688777505119,-0.0449935586192817,0.00174732839135646,0.0432229382775321,19969.5498642939,0.999977616941582
"ypred[848,1]",0.00140260344068948,0.0203171634082081,-0.0432134981247968,0.00183755505659684,0.0432590940803555,19305.3046006707,0.999922846033699
"ypred[849,1]",0.00124413276613096,0.0204509089642916,-0.0438826017754525,0.0015701598404511,0.0426736419689902,19532.4068060467,0.99999259573099
"ypred[850,1]",0.00119119859723295,0.0206677107874579,-0.0460221727438576,0.00180066074892409,0.04294558686318,20157.8639945547,1.00023181513503
"ypred[851,1]",0.0012361788950263,0.0204634021604748,-0.0434600430637043,0.00170851117203264,0.0422361431352822,20650.8542101945,1.00000770594572
"ypred[852,1]",0.00151786229332154,0.0204626667959005,-0.0438490445530232,0.00189593273524106,0.0431199916941623,19723.2076667152,0.999926189449429
"ypred[853,1]",0.0013510909105323,0.0202809454291681,-0.0443209188825673,0.0018600832666758,0.0421753340406218,20022.935632638,0.999901846669743
"ypred[854,1]",0.00136306925268937,0.020578104524312,-0.0444660313291533,0.00167387472781893,0.0435800369732921,20073.4822894023,0.999932831579011
"ypred[855,1]",0.00113469039350217,0.0204227044171814,-0.0441434461368042,0.00170205341377335,0.0412449310338532,19369.8263959165,0.999988197514818
"ypred[856,1]",0.0011245774367405,0.0205225605249118,-0.04531109886719,0.00171874756521752,0.0419602814458876,20132.9135766294,0.99985449348248
"ypred[857,1]",0.00141535703696694,0.0201057701461734,-0.0418183238364922,0.00186922769446236,0.0419427857953195,19801.0546010198,1.00006266990119
"ypred[858,1]",0.00137602696321473,0.0202999425596948,-0.0433298929187198,0.00183277870924754,0.0426679531271448,20102.4762650333,1.00018113059384
"ypred[859,1]",0.00130375950346185,0.0205375947034917,-0.0434658805922011,0.00173060201822703,0.0428405598456037,20199.6921824076,1.00000348164414
"ypred[860,1]",0.00134410585355225,0.0202323053426433,-0.0438029315164874,0.00188732297641739,0.0417506647694138,20253.1806738295,1.00009948414847
"ypred[861,1]",0.00142708167151951,0.0200890275146843,-0.0442110151359587,0.00195786067912899,0.0424922298209541,19953.4363641182,1.00005075571068
"ypred[862,1]",0.000997416831637608,0.0202142836115301,-0.0434473786538141,0.0014499271590607,0.0410527409830761,19885.3785693326,0.999924243660508
"ypred[863,1]",0.00113996771314843,0.0204959671776248,-0.0448992878633085,0.00175263513625828,0.0416779594203181,20032.5052923266,0.999901575945331
"ypred[864,1]",0.00132366316898826,0.020230754013385,-0.0432900034920871,0.00173859074589756,0.0424854996990562,19512.5689765655,0.999910676591156
"ypred[865,1]",0.00117224765679382,0.0202934086461007,-0.04424719457356,0.00179548820520937,0.0415708051878253,20263.4843442644,1.00000048288383
"ypred[866,1]",0.00121950554371054,0.0201796186967918,-0.0436734613748808,0.00164212901572809,0.0426300188715639,20024.8635866268,1.00013326955923
"ypred[867,1]",0.00151343019783811,0.0200632411236254,-0.0425303459769987,0.00192966506016934,0.0416343557637051,20020.9321115384,1.00006199805917
"ypred[868,1]",0.0014445209256501,0.0202538708052784,-0.0434834046812224,0.00200314036255678,0.0416031181651566,19309.3455644752,0.999849825529175
"ypred[869,1]",0.00104387453492889,0.0203581120329529,-0.0451124713993239,0.00155662532147897,0.0419578290335657,19746.5339754398,0.999919414538097
"ypred[870,1]",0.00120536111112842,0.0202910686115698,-0.04522398659032,0.00173848584840195,0.0411770962732693,19446.0017708727,1.00000973291467
"ypred[871,1]",0.00135726835737966,0.0202969227484116,-0.0432318955634923,0.00176211430861243,0.0422895177540153,19382.7434435164,0.999970631179129
"ypred[872,1]",0.0011571564634606,0.0204089644281559,-0.0435911414842282,0.00158019643626941,0.0424194515955728,19299.4051466529,1.0000892539071
"ypred[873,1]",0.000907340456499017,0.0202201334181909,-0.0447071786808524,0.00152933795622573,0.0404938343365855,19002.3703466167,1.00005330353483
"ypred[874,1]",0.00120529641157292,0.0204755501756024,-0.0438604346373841,0.00148361449156023,0.0430613094141253,20127.8321825398,0.999947580251302
"ypred[875,1]",0.00132083705257545,0.0202722659419845,-0.0437686691517499,0.00175618814871227,0.0420525261087478,20070.174642916,1.00010006007893
"ypred[876,1]",0.00133774873979843,0.0202908971710796,-0.0437314628609256,0.00184999260971387,0.0416361182851291,18589.8300348393,0.999925873778658
"ypred[877,1]",0.00117392730848738,0.0204602960081052,-0.0450855024878383,0.00180962013930531,0.0415594208532403,19983.8718262648,0.999920237829329
"ypred[878,1]",0.00103037839065106,0.0202843489185799,-0.0447925642404798,0.00160470187678046,0.0406614969879244,19764.2622909348,1.0003204744301
"ypred[879,1]",0.000877246208230835,0.0203578833794747,-0.0445389068800715,0.00142656553320902,0.0409336128351262,19825.9295350993,1.00034140201996
"ypred[880,1]",0.00139070298529372,0.0202591038387723,-0.044023199522135,0.00196030087679625,0.0423871964963132,20042.3613525507,1.00007840183227
"ypred[881,1]",0.00136450800854823,0.0202936636535738,-0.0434208349815593,0.00183892373491438,0.0421055448958506,19943.2759519364,1.00001554765857
"ypred[882,1]",0.00128274967174953,0.0202760306941855,-0.0437590763132722,0.0018690236409795,0.0416841216778524,19985.4264018386,0.999936451444436
"ypred[883,1]",0.00113035169317224,0.0202545853361063,-0.0441967122653039,0.00157980594874134,0.0409950722708692,20148.1688555401,0.999910880686357
"ypred[884,1]",0.0012497083093989,0.0202035175406131,-0.043561440879955,0.00159455756380833,0.0422401638236032,20195.3329466262,1.00013478784959
"ypred[885,1]",0.00135709889395006,0.0203921334337287,-0.0433299695142016,0.00179809524116362,0.0426596413519933,19952.3780294678,1.00000390055287
"ypred[886,1]",0.00111670645899079,0.0202558520139845,-0.0444325712078261,0.00167304947492487,0.0410788416096595,20056.5410195259,0.99989003080493
"ypred[887,1]",0.00158900771366316,0.0201310132341283,-0.0423500830055825,0.00204609925651972,0.0419826346012428,20028.1086312929,0.99984921124713
"ypred[888,1]",0.0014247835257435,0.0204128212889465,-0.0444930736309259,0.00182804077422753,0.042516673769566,19839.7785792976,0.999901415032161
"ypred[889,1]",0.00118118203044772,0.0203090033739035,-0.0439876430098352,0.00163895110366128,0.0415378818925915,20241.4401194107,0.999879819031444
"ypred[890,1]",0.00113393307017403,0.0205530255473529,-0.0457457629032765,0.00166429615796195,0.0417565567895637,19640.3327870167,0.999945682430656
"ypred[891,1]",0.00140131266666569,0.0203156583671466,-0.0438379689416128,0.00186331119803498,0.0422336778068128,19660.5623412444,0.999908246185499
"ypred[892,1]",0.00117922616639549,0.0201747409263062,-0.0437025070015176,0.00152331286347067,0.041458591201406,20055.1691830927,1.00019439098778
"ypred[893,1]",0.0012458916313376,0.0203724626867396,-0.0441376215512502,0.001606381988064,0.0421718111722078,19855.600693032,0.99996625149919
"ypred[894,1]",0.00121509279999322,0.0202099762146192,-0.0437516807332907,0.00172104112962067,0.0413635495007106,19457.1941510306,1.00005817592511
"ypred[895,1]",0.00137005061630668,0.0201782911549626,-0.0425828612963746,0.00165734278704895,0.0417876410660779,19493.2092536361,0.99986689633946
"ypred[896,1]",0.00120126321176096,0.0202453767233985,-0.0438262589860618,0.00168196359921412,0.0418311647024131,19931.3094491094,0.999921355788989
"ypred[897,1]",0.00140447014015377,0.0202834404731097,-0.043028604977202,0.00176510664043321,0.043308044273247,19409.0179039934,1.00013073860887
"ypred[898,1]",0.00137139821578126,0.0202185907569429,-0.0433545979935828,0.00191172483394493,0.0420211960092658,20028.0182326058,1.00004900989363
"ypred[899,1]",0.00122130759479822,0.0204391371091067,-0.0448603742394139,0.00169111000040272,0.043231975954707,19470.1789160335,1.0000412139052
"ypred[900,1]",0.00150462116543084,0.0201888638916478,-0.0434210437838128,0.00206435925072447,0.0425419567045193,20352.3441290533,1.00008829604497
"ypred[901,1]",0.00112821046598403,0.0204940202654687,-0.0446223354498069,0.00161442142981792,0.0419286031143242,19724.6301225502,1.00005750140162
"ypred[902,1]",0.00125854244845739,0.0202902451557432,-0.043612466032375,0.00170490814823506,0.0420693448098124,20020.6271922169,0.999932275318581
"ypred[903,1]",0.00143202592227447,0.0205791398442568,-0.0445742552378183,0.00198091904604443,0.0428552007192845,19200.2577244845,0.999981474497491
"ypred[904,1]",0.00137659747903526,0.0200953683653109,-0.0429438083190368,0.00171918530456313,0.0425887856598069,19898.6151325526,1.00012160157771
"ypred[905,1]",0.00131745699595484,0.0204528625158657,-0.0440417222681845,0.00164246376803434,0.0418019193795146,20161.327074888,0.999890668691169
"ypred[906,1]",0.00107763557345388,0.0204776016994232,-0.0461293321426177,0.00152604139782475,0.0417298387149186,20319.9148622407,0.999949307345064
"ypred[907,1]",0.00130169069311484,0.0203795219813927,-0.0440558388081735,0.00187713843015486,0.0417661926123899,20321.1434349503,0.999865566478607
"ypred[908,1]",0.00112506277783103,0.0205534346388721,-0.0449197986909145,0.00153057609970056,0.0429108670980086,19303.6487171077,0.999972782704899
"ypred[909,1]",0.00112609469947079,0.0202305942407203,-0.0439406630371576,0.00149747070230595,0.0413956180054115,19632.6711459273,0.999950544494028
"ypred[910,1]",0.00113884862254353,0.020305095551413,-0.0446369408068909,0.00174276338037057,0.0418520490009803,20238.4739325883,0.99992627707785
"ypred[911,1]",0.00138780931812005,0.0199027927104102,-0.0432287171609499,0.00193551150817752,0.0405371231073643,19077.6802726255,0.999902737664096
"ypred[912,1]",0.00128133860415674,0.0202059504923034,-0.043675728029643,0.00165353012615031,0.0418544891609256,20017.4961804761,0.999932127840012
"ypred[913,1]",0.00147608464098997,0.0203484694446837,-0.0440636205676219,0.00182838175743131,0.0417623617971562,19543.7868928249,0.999923636092416
"ypred[914,1]",0.00115792061024674,0.0204246253456606,-0.043662319696621,0.00150606798062316,0.0423191272537581,19216.0150204213,1.0001084325342
"ypred[915,1]",0.00134957496191552,0.0202485897563721,-0.0436158671944805,0.00186541895394735,0.0417293010920706,20165.3403181833,0.999925596282553
"ypred[916,1]",0.00135304970785649,0.020433101242396,-0.0448184927481349,0.00195286162147793,0.0415748517317271,19969.4581364175,0.999942640371087
"ypred[917,1]",0.00107338820755069,0.0201926276091014,-0.0448722715004529,0.00161690629905331,0.0414789119608376,20401.3341567886,1.00000257046188
"ypred[918,1]",0.00127661681332889,0.0205065886364092,-0.0449356630934447,0.00182445324005533,0.042702882064277,19822.0660254823,0.99994077187023
"ypred[919,1]",0.00136538559234413,0.0202685573012875,-0.0426966756802403,0.0018797393444374,0.0423750568691263,20467.1776076162,0.999985590535045
"ypred[920,1]",0.00118179781720695,0.0203619494392019,-0.0439370291349274,0.00151102590621906,0.041982878047496,20152.5368935457,1.00018187015622
"ypred[921,1]",0.00119332237850417,0.0204373599721588,-0.0441831514657236,0.00164223231389546,0.042039128459711,19459.9410388643,0.999927124850018
"ypred[922,1]",0.000994588244321082,0.0204599150647147,-0.0453211040797084,0.00145564183162178,0.0410482387500054,19956.4497289683,1.00019825423925
"ypred[923,1]",0.00108310126566916,0.0202026195483727,-0.0441009867908174,0.0017561739147624,0.0410127737383894,19100.3742190295,0.999965020967848
"ypred[924,1]",0.00125085424776746,0.0202550655314137,-0.0439248443760289,0.00173908730239688,0.0423683525228356,20532.3900524575,0.999895425366442
"ypred[925,1]",0.00128873357804417,0.0203145921992362,-0.0442393878681025,0.00170941389217722,0.0418472506885078,19586.9203677601,0.999966345386554
"ypred[926,1]",0.00116295894033815,0.0204699390526424,-0.0454624024318148,0.00157112368909115,0.0420730029088654,18893.2123833752,1.00006280317709
"ypred[927,1]",0.00129414584328421,0.0199692795977084,-0.0426528025569141,0.00173614180261641,0.0412805388639723,19673.6995516869,1.00000020484668
"ypred[928,1]",0.00135118520924322,0.0199923374446027,-0.0436376839156123,0.00170829328340816,0.0411746673183152,20187.8937862303,1.00027687870532
"ypred[929,1]",0.00138159250447688,0.0201004284998002,-0.0446913488755468,0.0019628665348394,0.0412450127733437,19757.1593751172,0.999932382569306
"ypred[930,1]",0.00130574433723585,0.0199517432649711,-0.0435025902759192,0.00166010401793942,0.0417743144728469,20117.7483467718,0.999911852152864
"ypred[931,1]",0.0012847302268982,0.0204615913044984,-0.0438638371762703,0.00174898069719009,0.0423414557274732,20122.7262854519,0.999908533242702
"ypred[932,1]",0.00109592285279858,0.0205502522850467,-0.0444206785245996,0.00150380863718748,0.0430789664241651,19656.8576135282,0.999845753276906
"ypred[933,1]",0.00134940006403234,0.020357633407919,-0.0438494238170601,0.00186710550975544,0.0417377820273805,19774.6925864502,0.999933475503687
"ypred[934,1]",0.0012420730698748,0.0202893213289747,-0.0437734187099511,0.00171805984535338,0.0414584249921634,19924.5295987943,0.99992075176834
"ypred[935,1]",0.00107999419338321,0.0202189205093695,-0.0441489141335224,0.00162998207780878,0.0410850082155181,20178.7519763168,1.00004901969247
"ypred[936,1]",0.00118413591613342,0.0202959046651611,-0.0445129312145328,0.00168803145308519,0.0418605777455031,20297.2575298311,1.00000256279334
"ypred[937,1]",0.00131520338771337,0.0200095152888297,-0.0430003544195216,0.00177281886666226,0.0403737078249337,20078.7034423294,1.00007653828275
"ypred[938,1]",0.00133593430646407,0.0203116410200165,-0.04348744655255,0.00175215416484364,0.0421025439710339,20146.9624370441,0.999980160305812
"ypred[939,1]",0.00116356035562811,0.020412019795701,-0.0445351498045155,0.001662170347833,0.0424595235339724,20534.3726419213,1.0000052796628
"ypred[940,1]",0.00147687182242688,0.0204290371479545,-0.0442357272196641,0.00181922717751889,0.042717354621826,19161.9322464726,0.99993482257519
"ypred[941,1]",0.00152417188805366,0.0200190932122555,-0.0432125477399078,0.00210055574113863,0.0410752927879874,20146.7902803609,0.999954917130842
"ypred[942,1]",0.00138483969347991,0.0202981222303608,-0.0445294420363579,0.00185986554891558,0.0414593609816356,20109.4283359592,1.00018001281946
"ypred[943,1]",0.00121178916273751,0.0201322201282905,-0.0428781983126327,0.00172871842596097,0.0412707447263246,19265.7212371821,1.00000686049294
"ypred[944,1]",0.0014490734415114,0.0200737200219208,-0.0420902114434215,0.00163929562542707,0.042454413791463,19405.3053113788,0.999882411924465
"ypred[945,1]",0.00100804447722635,0.020417693233532,-0.0445615899971371,0.00152552272447621,0.0429573920590632,19597.7565235195,0.999870829560263
"ypred[946,1]",0.00131906760103997,0.0203045592149863,-0.0440813123405429,0.00188012289520457,0.0422129620869103,20066.5793186826,1.00000931914349
"ypred[947,1]",0.0014468359267732,0.0202724903638723,-0.043000870008626,0.00178864634430569,0.042339602523632,20039.1873096361,0.999956272923821
"ypred[948,1]",0.00145115369888641,0.0203179729395367,-0.0438822685382099,0.00193836444913415,0.0426863164393625,20398.8939026525,1.00015827144887
"ypred[949,1]",0.00139809152057762,0.0203907896450183,-0.0453715708024057,0.00179880623439178,0.0416117811682249,19494.7388150485,1.00001771872036
"ypred[950,1]",0.00139665211515447,0.0201197594707303,-0.0428331093953833,0.00179338122703479,0.0416484840294813,19898.5646208119,0.999905620580529
"ypred[951,1]",0.00126920370915028,0.0204400092915982,-0.0448751208529665,0.00190983045008474,0.0419118846265126,19711.2397738738,0.999969501910074
"ypred[952,1]",0.00125432818529145,0.0202907415473582,-0.0435374402511396,0.00159299273085745,0.0425685201340345,19738.5569249667,0.99998627546381
"ypred[953,1]",0.00132848519261596,0.0203738610934695,-0.044818301877742,0.00178433923875049,0.0420970164479807,19605.0176486614,1.00001573757388
"ypred[954,1]",0.00133291919743049,0.0200173859507782,-0.0438271144260889,0.0018806513600728,0.0420810538672144,20714.457052581,0.999979451106742
"ypred[955,1]",0.00121367525834966,0.0205573116502938,-0.0449108445408909,0.00167924271868085,0.0432735714179014,18714.0088296891,0.999921354509217
"ypred[956,1]",0.00160361767500934,0.0202507587098034,-0.042955894060096,0.00204995030123964,0.0421136864069013,20521.6563220892,0.999937619994657
"ypred[957,1]",0.00113309333223136,0.0203340840937538,-0.0446509697474381,0.00173549300729615,0.0420528847267834,19558.4787163791,0.99993389164581
"ypred[958,1]",0.00117270034706913,0.0203483217871726,-0.0437806221868835,0.00158889078022791,0.0418078957313456,20154.5416205286,1.00002388613328
"ypred[959,1]",0.00130551318023827,0.0201291937820856,-0.0434711356696991,0.00186149253690328,0.0415978350296881,20596.4074185738,1.000014537002
"ypred[960,1]",0.00125360599547817,0.0202201004699665,-0.0437918018302236,0.00152761027632242,0.0421320218217225,19742.1360868203,1.00008341363634
"ypred[961,1]",0.00129160467504689,0.0202756013085547,-0.0435262323274778,0.00189281448302201,0.0423319072297034,20334.4672141976,0.999990762701504
"ypred[962,1]",0.00125427807710885,0.0203446176489051,-0.0439837530114953,0.00194769859054827,0.0424777125649415,19735.5063643009,0.999883489628923
"ypred[963,1]",0.00127658779802063,0.0203849582123708,-0.0443488987572944,0.00176838776135678,0.0424059502351283,20479.3760765801,1.00004033507651
"ypred[964,1]",0.00139873787526996,0.020168264588604,-0.0442462410195897,0.00195651875742471,0.0415133038631849,19722.7257725346,0.999922650027113
"ypred[965,1]",0.00121639614840821,0.0204364316364254,-0.0438471085780965,0.00162412638587214,0.0426691471979949,19429.9630525874,1.00004651226778
"ypred[966,1]",0.00122562329695446,0.0201109139524772,-0.0438402803170016,0.00159201630289129,0.0412634213839287,19934.1971018791,0.999997094021806
"ypred[967,1]",0.00152501016236068,0.0202619797313508,-0.0434090438865253,0.00188353149068415,0.0421180949411663,20327.8815803827,1.00017105748549
"ypred[968,1]",0.0011089085599468,0.0205330161905529,-0.0444278462775569,0.00166320883096201,0.0419443981058624,20441.2209632473,0.99997428771562
"ypred[969,1]",0.00165046606871624,0.0202824919825262,-0.0436235897267593,0.00211504883537541,0.0424669944978991,20156.0799176466,1.00004723501921
"ypred[970,1]",0.00129806656852767,0.0205530724069966,-0.0443454031914869,0.00174985576889673,0.0421898096476742,19662.5043044803,0.99998374089601
"ypred[971,1]",0.00140442545039565,0.0205556095202434,-0.0441410575105119,0.00191964772738991,0.0425669429096206,19605.0810777357,0.999988156173475
"ypred[972,1]",0.00127219031678955,0.0205949736315878,-0.0443942253912053,0.00178757471859392,0.0430350595143974,19602.9723866116,1.00005121238455
"ypred[973,1]",0.00100218244480674,0.0205383694251815,-0.0452823123406951,0.00144997092821077,0.0427491335139776,19081.7236151348,1.00011476273201
"ypred[974,1]",0.00128264704158982,0.020271235846962,-0.0442680589175312,0.00160050180794135,0.0425806982641798,19670.6597976239,1.00012780181208
"ypred[975,1]",0.00119716094374009,0.0203041066948292,-0.0439560649121686,0.00168943254537156,0.0421165009159412,19770.2201856542,1.00012556174583
"ypred[976,1]",0.00123253415172614,0.0202249018388115,-0.0437412549109474,0.00176403945836245,0.0420286416017224,19991.7376419334,0.999955598700046
"ypred[977,1]",0.00137516853925827,0.0201946570514084,-0.0440921217973814,0.00180112817608708,0.0427012301936936,19960.2803928796,0.99998043157957
"ypred[978,1]",0.00131410798511762,0.0205156700789709,-0.0443052575844068,0.00169376449726731,0.042988292366074,19927.5315242613,1.00020696002102
"ypred[979,1]",0.0012726274781031,0.02055743050792,-0.0448065163985595,0.00170715132327329,0.0433430698268172,19576.531894537,0.999962092021597
"ypred[980,1]",0.00146447428308683,0.0204995432925658,-0.0436719282094903,0.00181678935074172,0.0432621243829467,20425.1423114939,0.99993067520302
"ypred[981,1]",0.00108486987005007,0.0201853190498458,-0.0440097880426496,0.00160933935888869,0.0409613544085988,18979.4543054732,0.999930062269396
"ypred[982,1]",0.00114081926262903,0.0203998265436615,-0.0451867649221969,0.00158354896370087,0.0419403343417313,19335.6224133045,1.00016430690037
"ypred[983,1]",0.00123151847542315,0.0204655123949472,-0.0434606054310296,0.00166855441363241,0.0421073376298938,19777.9468097153,0.999918689752228
"ypred[984,1]",0.00126942595371911,0.0202429620527044,-0.0445905570897051,0.00188649410572116,0.0414252935051109,19335.6031464039,1.00010055326112
"ypred[985,1]",0.00162654661567107,0.0204370224720324,-0.0428183438733632,0.00178146152871992,0.044430022578551,18981.5134699457,0.999990981821577
"ypred[986,1]",0.00149318151392095,0.0204997045385047,-0.0432902595124777,0.00201030793843706,0.0425571136493301,19860.4175795195,1.00000523810702
"ypred[987,1]",0.00117732178213969,0.0204549957030582,-0.0448604801255471,0.00182901794720987,0.0412426750787045,19054.1361997838,0.99996304594528
"ypred[988,1]",0.00153852825064132,0.0204898235910442,-0.0446626652521949,0.00189646634337446,0.0435792781880243,19963.7495700322,0.999964521398349
"ypred[989,1]",0.00114480031711298,0.0204532344993413,-0.0449676566113821,0.00184735970909741,0.0413504610415924,19658.2390870557,0.999934322337401
"ypred[990,1]",0.00142759193166896,0.0201006651409831,-0.0424592865299895,0.00189132521225125,0.0416132163028285,19448.1801038842,1.00030568881417
"ypred[991,1]",0.00132047675229208,0.0201233727739033,-0.0425049372369224,0.00152958300184417,0.0426859933684542,20476.8920514174,0.999943973146867
"ypred[992,1]",0.00160266362332688,0.0203327242383614,-0.0436243653545327,0.0018387688406851,0.0432340211968773,19632.898904788,1.00003989145405
"ypred[993,1]",0.00122757765401206,0.0204668728454354,-0.0444653506111809,0.00179634397524918,0.0417626831147974,19760.8454069838,0.999944126787683
"ypred[994,1]",0.00141562987615784,0.0203224819473042,-0.0435382122008195,0.00179523693999098,0.0419503023413636,19475.9553472326,0.999974008315881
"ypred[995,1]",0.00144891052778215,0.0201750026989429,-0.0435705872130648,0.00187751309737109,0.041697700507664,19258.280551967,1.00003059070742
"ypred[996,1]",0.00102089720686491,0.0205856396523212,-0.045971528877904,0.00190714025247303,0.0425934721027672,19824.8079341895,1.0001128707296
"ypred[997,1]",0.0013244367384133,0.0205092453528735,-0.0444358172536178,0.00197281726333615,0.0420617772083791,19906.6513393655,1.00001994426579
"ypred[998,1]",0.00119029947404178,0.0203724840516835,-0.0443516176284903,0.00173655572282987,0.0425422071332614,19644.6798923769,1.00002705355985
"ypred[999,1]",0.00131894097081694,0.0203175658078855,-0.043290556560687,0.0017652275100199,0.042014196562083,20530.1285523032,0.999897338054707
"ypred[1000,1]",0.00115015519120413,0.020185528841049,-0.0434014828745441,0.00165777308523579,0.0411956456554592,19642.636456615,0.999894534754256
"ypred[1001,1]",0.001230083106345,0.0202508007837851,-0.0441841467437265,0.00169485134385855,0.0420094581948876,19898.3255025574,1.00008238920127
"ypred[1002,1]",0.00144616475431869,0.0203963402745638,-0.0445265955628645,0.00192058764347534,0.0433287787714118,20212.0400999964,1.00010035470999
"ypred[1003,1]",0.00115400055868296,0.0205023203158659,-0.0449655911213513,0.00168499696693876,0.0415980230450899,20268.4668966542,0.999923110256479
"ypred[1004,1]",0.00113270166531427,0.0202013139907076,-0.0438614409404762,0.00157803340901623,0.0415064276802935,19679.6845925335,0.999900308342536
"ypred[1005,1]",0.00118400173068457,0.0203676926862457,-0.0446806271419397,0.00166010191232954,0.0425028862395841,19889.1144012252,0.999893431954517
"ypred[1006,1]",0.00118130183074158,0.0204050503898282,-0.0451171694804282,0.00166015701856886,0.0417019975949435,19386.5516481475,0.9998921986842
"ypred[1007,1]",0.00137295781482521,0.0204606498001989,-0.0444761147706694,0.00176065155277372,0.0438214983959769,19982.8755697976,0.999927849368978
"ypred[1008,1]",0.00134257291526494,0.0203486437500404,-0.0437403603457833,0.00179367678470223,0.0417524256819633,20272.6447170939,0.999911851952972
"ypred[1009,1]",0.00109910852386356,0.0203221509635978,-0.0448335239079264,0.00164456378849848,0.0413360089745837,19241.6425114867,1.00004307770771
"ypred[1010,1]",0.0012178702233499,0.020511113224085,-0.0449003931672465,0.00166264855932866,0.0423165999955458,19639.3402413744,0.999864049241361
